,ResponseId,Statement,Statement_type,Veracity,Time_to_respond,shareStatus,Vaccination,Social,Economics,Concern_covid,Check_covid,CRT_score,Gender
278,R_SCxM85wI2RS0NuV,AI09,1,1,4.7685,0,1,5,5,80,4,2,Female
279,R_SCxM85wI2RS0NuV,AI10,1,1,23.8885,2,1,5,5,80,4,2,Female
280,R_xm7Loh73reyVDJD,Hum01,0,1,2.4965,0,1,1,1,92,5,2,Female
281,R_xm7Loh73reyVDJD,Hum02,0,1,2.9555,0,1,1,1,92,5,2,Female
282,R_xm7Loh73reyVDJD,Hum03,0,1,2.98,0,1,1,1,92,5,2,Female
283,R_xm7Loh73reyVDJD,Hum04,0,3,2.613,0,1,1,1,92,5,2,Female
284,R_xm7Loh73reyVDJD,Hum05,0,1,2.559,0,1,1,1,92,5,2,Female
285,R_xm7Loh73reyVDJD,Hum06,0,1,3.2705,0,1,1,1,92,5,2,Female
286,R_xm7Loh73reyVDJD,Hum07,0,1,2.7915,0,1,1,1,92,5,2,Female
287,R_xm7Loh73reyVDJD,Hum08,0,3,3.76,0,1,1,1,92,5,2,Female
288,R_xm7Loh73reyVDJD,Hum09,0,1,2.8815,0,1,1,1,92,5,2,Female
289,R_xm7Loh73reyVDJD,Hum10,0,1,4.008,0,1,1,1,92,5,2,Female
290,R_xm7Loh73reyVDJD,AI01,1,1,2.3835,0,1,1,1,92,5,2,Female
291,R_xm7Loh73reyVDJD,AI02,1,1,3.1355,0,1,1,1,92,5,2,Female
292,R_xm7Loh73reyVDJD,AI03,1,1,3.005,0,1,1,1,92,5,2,Female
293,R_xm7Loh73reyVDJD,AI04,1,1,2.397,0,1,1,1,92,5,2,Female
294,R_xm7Loh73reyVDJD,AI05,1,1,2.9355,0,1,1,1,92,5,2,Female
295,R_xm7Loh73reyVDJD,AI06,1,1,2.869,0,1,1,1,92,5,2,Female
296,R_xm7Loh73reyVDJD,AI07,1,1,2.998,0,1,1,1,92,5,2,Female
297,R_xm7Loh73reyVDJD,AI08,1,1,3.1265,0,1,1,1,92,5,2,Female
298,R_xm7Loh73reyVDJD,AI09,1,1,2.8135,0,1,1,1,92,5,2,Female
299,R_xm7Loh73reyVDJD,AI10,1,1,2.8595,0,1,1,1,92,5,2,Female
300,R_1dbLiYEi15Oz7kA,Hum01,0,3,7.1665,2,1,5,5,100,4,1,Female
301,R_1dbLiYEi15Oz7kA,Hum02,0,1,12.8925,0,1,5,5,100,4,1,Female
302,R_1dbLiYEi15Oz7kA,Hum03,0,3,9.089,2,1,5,5,100,4,1,Female
303,R_1dbLiYEi15Oz7kA,Hum04,0,3,3.826,2,1,5,5,100,4,1,Female
304,R_1dbLiYEi15Oz7kA,Hum05,0,3,4.3205,2,1,5,5,100,4,1,Female
305,R_1dbLiYEi15Oz7kA,Hum06,0,2,10.4425,2,1,5,5,100,4,1,Female
306,R_1dbLiYEi15Oz7kA,Hum07,0,3,10.5505,2,1,5,5,100,4,1,Female
307,R_1dbLiYEi15Oz7kA,Hum08,0,3,6.4,2,1,5,5,100,4,1,Female
308,R_1dbLiYEi15Oz7kA,Hum09,0,1,8.886,0,1,5,5,100,4,1,Female
309,R_1dbLiYEi15Oz7kA,Hum10,0,2,6.845,2,1,5,5,100,4,1,Female
310,R_1dbLiYEi15Oz7kA,AI01,1,3,4.272,2,1,5,5,100,4,1,Female
311,R_1dbLiYEi15Oz7kA,AI02,1,3,4.3995,2,1,5,5,100,4,1,Female
312,R_1dbLiYEi15Oz7kA,AI03,1,2,4.8005,2,1,5,5,100,4,1,Female
313,R_1dbLiYEi15Oz7kA,AI04,1,1,4.717,0,1,5,5,100,4,1,Female
314,R_1dbLiYEi15Oz7kA,AI05,1,1,7.6395,0,1,5,5,100,4,1,Female
315,R_1dbLiYEi15Oz7kA,AI06,1,3,3.5805,2,1,5,5,100,4,1,Female
316,R_1dbLiYEi15Oz7kA,AI07,1,3,6.539,1,1,5,5,100,4,1,Female
317,R_1dbLiYEi15Oz7kA,AI08,1,1,7.923,0,1,5,5,100,4,1,Female
318,R_1dbLiYEi15Oz7kA,AI09,1,1,4.6665,0,1,5,5,100,4,1,Female
319,R_1dbLiYEi15Oz7kA,AI10,1,4,5.4705,1,1,5,5,100,4,1,Female
320,R_1EhqmosDYEXTmT9,Hum01,0,1,3.108,0,1,1,3,30,5,3,Female
321,R_1EhqmosDYEXTmT9,Hum02,0,1,3.849,0,1,1,3,30,5,3,Female
322,R_1EhqmosDYEXTmT9,Hum03,0,1,2.408,0,1,1,3,30,5,3,Female
323,R_1EhqmosDYEXTmT9,Hum04,0,1,2.4525,0,1,1,3,30,5,3,Female
324,R_1EhqmosDYEXTmT9,Hum05,0,1,2.486,0,1,1,3,30,5,3,Female
325,R_1EhqmosDYEXTmT9,Hum06,0,1,2.693,0,1,1,3,30,5,3,Female
326,R_1EhqmosDYEXTmT9,Hum07,0,1,2.404,0,1,1,3,30,5,3,Female
327,R_1EhqmosDYEXTmT9,Hum08,0,2,7.1775,0,1,1,3,30,5,3,Female
328,R_1EhqmosDYEXTmT9,Hum09,0,1,2.3205,0,1,1,3,30,5,3,Female
329,R_1EhqmosDYEXTmT9,Hum10,0,4,4.1005,0,1,1,3,30,5,3,Female
330,R_1EhqmosDYEXTmT9,AI01,1,1,2.8525,0,1,1,3,30,5,3,Female
331,R_1EhqmosDYEXTmT9,AI02,1,1,3.3435,0,1,1,3,30,5,3,Female
332,R_1EhqmosDYEXTmT9,AI03,1,1,2.4515,0,1,1,3,30,5,3,Female
333,R_1EhqmosDYEXTmT9,AI04,1,1,2.8495,0,1,1,3,30,5,3,Female
334,R_1EhqmosDYEXTmT9,AI05,1,1,2.7225,0,1,1,3,30,5,3,Female
335,R_1EhqmosDYEXTmT9,AI06,1,1,2.751,0,1,1,3,30,5,3,Female
336,R_1EhqmosDYEXTmT9,AI07,1,1,4.094,0,1,1,3,30,5,3,Female
337,R_1EhqmosDYEXTmT9,AI08,1,1,3.2545,0,1,1,3,30,5,3,Female
338,R_1EhqmosDYEXTmT9,AI09,1,1,2.3955,0,1,1,3,30,5,3,Female
339,R_1EhqmosDYEXTmT9,AI10,1,3,3.6045,0,1,1,3,30,5,3,Female
340,R_2Pp7XN4RJBrwB6G,Hum01,0,1,5.773,1,1,5,1,100,4,1,Female
341,R_2Pp7XN4RJBrwB6G,Hum02,0,5,7.042,1,1,5,1,100,4,1,Female
342,R_2Pp7XN4RJBrwB6G,Hum03,0,5,3.291,1,1,5,1,100,4,1,Female
343,R_2Pp7XN4RJBrwB6G,Hum04,0,5,3.892,1,1,5,1,100,4,1,Female
344,R_2Pp7XN4RJBrwB6G,Hum05,0,5,2.352,1,1,5,1,100,4,1,Female
345,R_2Pp7XN4RJBrwB6G,Hum06,0,5,2.524,1,1,5,1,100,4,1,Female
346,R_2Pp7XN4RJBrwB6G,Hum07,0,5,6.3735,1,1,5,1,100,4,1,Female
347,R_2Pp7XN4RJBrwB6G,Hum08,0,5,2.394,1,1,5,1,100,4,1,Female
348,R_2Pp7XN4RJBrwB6G,Hum09,0,1,5.668,1,1,5,1,100,4,1,Female
349,R_2Pp7XN4RJBrwB6G,Hum10,0,5,3.553,1,1,5,1,100,4,1,Female
350,R_2Pp7XN4RJBrwB6G,AI01,1,5,2.8585,1,1,5,1,100,4,1,Female
351,R_2Pp7XN4RJBrwB6G,AI02,1,5,2.978,1,1,5,1,100,4,1,Female
352,R_2Pp7XN4RJBrwB6G,AI03,1,5,4.9295,1,1,5,1,100,4,1,Female
353,R_2Pp7XN4RJBrwB6G,AI04,1,5,2.3715,1,1,5,1,100,4,1,Female
354,R_2Pp7XN4RJBrwB6G,AI05,1,5,2.657,1,1,5,1,100,4,1,Female
355,R_2Pp7XN4RJBrwB6G,AI06,1,5,3.24,1,1,5,1,100,4,1,Female
356,R_2Pp7XN4RJBrwB6G,AI07,1,5,2.4685,1,1,5,1,100,4,1,Female
357,R_2Pp7XN4RJBrwB6G,AI08,1,1,4.259,1,1,5,1,100,4,1,Female
358,R_2Pp7XN4RJBrwB6G,AI09,1,5,2.606,1,1,5,1,100,4,1,Female
359,R_2Pp7XN4RJBrwB6G,AI10,1,5,3.0515,1,1,5,1,100,4,1,Female
360,R_1DXYTcIouuhUL1x,Hum01,0,2,12.4645,0,1,3,3,68,5,2,Female
361,R_1DXYTcIouuhUL1x,Hum02,0,3,8.8335,0,1,3,3,68,5,2,Female
362,R_1DXYTcIouuhUL1x,Hum03,0,2,6.2175,0,1,3,3,68,5,2,Female
363,R_1DXYTcIouuhUL1x,Hum04,0,3,6.026,0,1,3,3,68,5,2,Female
364,R_1DXYTcIouuhUL1x,Hum05,0,1,4.7025,0,1,3,3,68,5,2,Female
365,R_1DXYTcIouuhUL1x,Hum06,0,1,4.7005,0,1,3,3,68,5,2,Female
366,R_1DXYTcIouuhUL1x,Hum07,0,2,10.1785,0,1,3,3,68,5,2,Female
367,R_1DXYTcIouuhUL1x,Hum08,0,4,4.6325,0,1,3,3,68,5,2,Female
368,R_1DXYTcIouuhUL1x,Hum09,0,1,5.0025,0,1,3,3,68,5,2,Female
369,R_1DXYTcIouuhUL1x,Hum10,0,4,6.8735,0,1,3,3,68,5,2,Female
370,R_1DXYTcIouuhUL1x,AI01,1,1,7.4995,0,1,3,3,68,5,2,Female
371,R_1DXYTcIouuhUL1x,AI02,1,3,6.8275,0,1,3,3,68,5,2,Female
372,R_1DXYTcIouuhUL1x,AI03,1,2,4.966,0,1,3,3,68,5,2,Female
373,R_1DXYTcIouuhUL1x,AI04,1,2,7.224,0,1,3,3,68,5,2,Female
374,R_1DXYTcIouuhUL1x,AI05,1,1,5.9985,0,1,3,3,68,5,2,Female
375,R_1DXYTcIouuhUL1x,AI06,1,3,4.929,0,1,3,3,68,5,2,Female
376,R_1DXYTcIouuhUL1x,AI07,1,3,4.619,0,1,3,3,68,5,2,Female
377,R_1DXYTcIouuhUL1x,AI08,1,1,8.052,0,1,3,3,68,5,2,Female
378,R_1DXYTcIouuhUL1x,AI09,1,1,5.8345,0,1,3,3,68,5,2,Female
379,R_1DXYTcIouuhUL1x,AI10,1,3,5.071,0,1,3,3,68,5,2,Female
380,R_2SDBJ7JB2VxRakt,Hum01,0,2,6.145,0,1,1,2,80,4,6,Female
381,R_2SDBJ7JB2VxRakt,Hum02,0,2,11.579,0,1,1,2,80,4,6,Female
382,R_2SDBJ7JB2VxRakt,Hum03,0,2,5.115,0,1,1,2,80,4,6,Female
383,R_2SDBJ7JB2VxRakt,Hum04,0,3,4.6555,0,1,1,2,80,4,6,Female
384,R_2SDBJ7JB2VxRakt,Hum05,0,1,3.1745,0,1,1,2,80,4,6,Female
385,R_2SDBJ7JB2VxRakt,Hum06,0,1,6.3475,0,1,1,2,80,4,6,Female
386,R_2SDBJ7JB2VxRakt,Hum07,0,1,16.1425,0,1,1,2,80,4,6,Female
387,R_2SDBJ7JB2VxRakt,Hum08,0,3,4.5715,0,1,1,2,80,4,6,Female
388,R_2SDBJ7JB2VxRakt,Hum09,0,2,6.493,0,1,1,2,80,4,6,Female
389,R_2SDBJ7JB2VxRakt,Hum10,0,3,8.183,2,1,1,2,80,4,6,Female
390,R_2SDBJ7JB2VxRakt,AI01,1,1,3.3525,0,1,1,2,80,4,6,Female
391,R_2SDBJ7JB2VxRakt,AI02,1,2,4.8605,0,1,1,2,80,4,6,Female
392,R_2SDBJ7JB2VxRakt,AI03,1,1,2.999,0,1,1,2,80,4,6,Female
393,R_2SDBJ7JB2VxRakt,AI04,1,2,4.9555,0,1,1,2,80,4,6,Female
394,R_2SDBJ7JB2VxRakt,AI05,1,1,3.2165,0,1,1,2,80,4,6,Female
395,R_2SDBJ7JB2VxRakt,AI06,1,1,12.7505,0,1,1,2,80,4,6,Female
396,R_2SDBJ7JB2VxRakt,AI07,1,1,25.969,0,1,1,2,80,4,6,Female
397,R_2SDBJ7JB2VxRakt,AI08,1,1,5.333,0,1,1,2,80,4,6,Female
398,R_2SDBJ7JB2VxRakt,AI09,1,1,3.3715,0,1,1,2,80,4,6,Female
399,R_2SDBJ7JB2VxRakt,AI10,1,3,5.214,0,1,1,2,80,4,6,Female
400,R_1DJ7oTPp9xHpQVd,Hum01,0,3,3.6,2,0,3,3,0,2,0,Female
401,R_1DJ7oTPp9xHpQVd,Hum02,0,3,5.6505,1,0,3,3,0,2,0,Female
402,R_1DJ7oTPp9xHpQVd,Hum03,0,3,5.05,1,0,3,3,0,2,0,Female
403,R_1DJ7oTPp9xHpQVd,Hum04,0,3,4.6,2,0,3,3,0,2,0,Female
404,R_1DJ7oTPp9xHpQVd,Hum05,0,3,4.55,0,0,3,3,0,2,0,Female
405,R_1DJ7oTPp9xHpQVd,Hum06,0,3,4.251,2,0,3,3,0,2,0,Female
406,R_1DJ7oTPp9xHpQVd,Hum07,0,3,5.8505,1,0,3,3,0,2,0,Female
407,R_1DJ7oTPp9xHpQVd,Hum08,0,4,5.901,1,0,3,3,0,2,0,Female
408,R_1DJ7oTPp9xHpQVd,Hum09,0,3,3.573,1,0,3,3,0,2,0,Female
409,R_1DJ7oTPp9xHpQVd,Hum10,0,3,6.527,2,0,3,3,0,2,0,Female
410,R_1DJ7oTPp9xHpQVd,AI01,1,3,3.7355,2,0,3,3,0,2,0,Female
411,R_1DJ7oTPp9xHpQVd,AI02,1,3,5.701,1,0,3,3,0,2,0,Female
412,R_1DJ7oTPp9xHpQVd,AI03,1,1,4.8155,0,0,3,3,0,2,0,Female
413,R_1DJ7oTPp9xHpQVd,AI04,1,5,4.2505,2,0,3,3,0,2,0,Female
414,R_1DJ7oTPp9xHpQVd,AI05,1,3,4.603,2,0,3,3,0,2,0,Female
415,R_1DJ7oTPp9xHpQVd,AI06,1,3,2.8,1,0,3,3,0,2,0,Female
416,R_1DJ7oTPp9xHpQVd,AI07,1,5,3.3505,2,0,3,3,0,2,0,Female
417,R_1DJ7oTPp9xHpQVd,AI08,1,1,4.35,0,0,3,3,0,2,0,Female
418,R_1DJ7oTPp9xHpQVd,AI09,1,3,5.054,2,0,3,3,0,2,0,Female
419,R_1DJ7oTPp9xHpQVd,AI10,1,3,4.3505,2,0,3,3,0,2,0,Female
420,R_2XmRW77Ysba33Am,Hum01,0,4,2.323,2,1,5,5,88,5,0,Male
421,R_2XmRW77Ysba33Am,Hum02,0,1,3.1365,2,1,5,5,88,5,0,Male
422,R_2XmRW77Ysba33Am,Hum03,0,5,2.6965,1,1,5,5,88,5,0,Male
423,R_2XmRW77Ysba33Am,Hum04,0,5,2.4605,1,1,5,5,88,5,0,Male
424,R_2XmRW77Ysba33Am,Hum05,0,5,2.5295,1,1,5,5,88,5,0,Male
425,R_2XmRW77Ysba33Am,Hum06,0,5,2.4095,1,1,5,5,88,5,0,Male
426,R_2XmRW77Ysba33Am,Hum07,0,2,3.148,1,1,5,5,88,5,0,Male
427,R_2XmRW77Ysba33Am,Hum08,0,5,2.4345,1,1,5,5,88,5,0,Male
428,R_2XmRW77Ysba33Am,Hum09,0,5,2.6465,1,1,5,5,88,5,0,Male
429,R_2XmRW77Ysba33Am,Hum10,0,5,2.459,1,1,5,5,88,5,0,Male
430,R_2XmRW77Ysba33Am,AI01,1,5,2.442,1,1,5,5,88,5,0,Male
431,R_2XmRW77Ysba33Am,AI02,1,2,2.4505,1,1,5,5,88,5,0,Male
432,R_2XmRW77Ysba33Am,AI03,1,5,2.442,1,1,5,5,88,5,0,Male
433,R_2XmRW77Ysba33Am,AI04,1,5,2.39,1,1,5,5,88,5,0,Male
434,R_2XmRW77Ysba33Am,AI05,1,5,2.7005,1,1,5,5,88,5,0,Male
435,R_2XmRW77Ysba33Am,AI06,1,3,2.5125,0,1,5,5,88,5,0,Male
436,R_2XmRW77Ysba33Am,AI07,1,5,2.3325,1,1,5,5,88,5,0,Male
437,R_2XmRW77Ysba33Am,AI08,1,5,2.318,1,1,5,5,88,5,0,Male
438,R_2XmRW77Ysba33Am,AI09,1,5,2.3625,1,1,5,5,88,5,0,Male
439,R_2XmRW77Ysba33Am,AI10,1,1,3.0135,1,1,5,5,88,5,0,Male
440,R_1BV0ZMtcPOVuKK6,Hum01,0,1,3.7445,0,1,1,1,100,5,3,Female
441,R_1BV0ZMtcPOVuKK6,Hum02,0,5,7.97,1,1,1,1,100,5,3,Female
442,R_1BV0ZMtcPOVuKK6,Hum03,0,1,4.799,0,1,1,1,100,5,3,Female
443,R_1BV0ZMtcPOVuKK6,Hum04,0,5,3.5045,1,1,1,1,100,5,3,Female
444,R_1BV0ZMtcPOVuKK6,Hum05,0,1,8.349,1,1,1,1,100,5,3,Female
445,R_1BV0ZMtcPOVuKK6,Hum06,0,1,5.761,1,1,1,1,100,5,3,Female
446,R_1BV0ZMtcPOVuKK6,Hum07,0,5,4.342,1,1,1,1,100,5,3,Female
447,R_1BV0ZMtcPOVuKK6,Hum08,0,1,4.631,1,1,1,1,100,5,3,Female
448,R_1BV0ZMtcPOVuKK6,Hum09,0,1,7.5445,1,1,1,1,100,5,3,Female
449,R_1BV0ZMtcPOVuKK6,Hum10,0,5,7.4725,1,1,1,1,100,5,3,Female
450,R_1BV0ZMtcPOVuKK6,AI01,1,1,2.5215,1,1,1,1,100,5,3,Female
451,R_1BV0ZMtcPOVuKK6,AI02,1,5,5.912,1,1,1,1,100,5,3,Female
452,R_1BV0ZMtcPOVuKK6,AI03,1,1,8.6165,1,1,1,1,100,5,3,Female
453,R_1BV0ZMtcPOVuKK6,AI04,1,1,3.994,0,1,1,1,100,5,3,Female
454,R_1BV0ZMtcPOVuKK6,AI05,1,1,4.942,1,1,1,1,100,5,3,Female
455,R_1BV0ZMtcPOVuKK6,AI06,1,1,3.0215,1,1,1,1,100,5,3,Female
456,R_1BV0ZMtcPOVuKK6,AI07,1,1,2.7035,1,1,1,1,100,5,3,Female
457,R_1BV0ZMtcPOVuKK6,AI08,1,1,13.4625,0,1,1,1,100,5,3,Female
458,R_1BV0ZMtcPOVuKK6,AI09,1,1,13.835,0,1,1,1,100,5,3,Female
459,R_1BV0ZMtcPOVuKK6,AI10,1,5,5.534,1,1,1,1,100,5,3,Female
460,R_1GVsPsTHIdzcAxe,Hum01,0,1,9.598,1,1,1,5,81,5,3,Male
461,R_1GVsPsTHIdzcAxe,Hum02,0,5,4.496,1,1,1,5,81,5,3,Male
462,R_1GVsPsTHIdzcAxe,Hum03,0,3,2.826,1,1,1,5,81,5,3,Male
463,R_1GVsPsTHIdzcAxe,Hum04,0,5,20.3865,1,1,1,5,81,5,3,Male
464,R_1GVsPsTHIdzcAxe,Hum05,0,2,3.3075,0,1,1,5,81,5,3,Male
465,R_1GVsPsTHIdzcAxe,Hum06,0,4,4.9595,1,1,1,5,81,5,3,Male
466,R_1GVsPsTHIdzcAxe,Hum07,0,1,6.6155,0,1,1,5,81,5,3,Male
467,R_1GVsPsTHIdzcAxe,Hum08,0,1,12.147,0,1,1,5,81,5,3,Male
468,R_1GVsPsTHIdzcAxe,Hum09,0,1,7.182,1,1,1,5,81,5,3,Male
469,R_1GVsPsTHIdzcAxe,Hum10,0,1,12.5355,0,1,1,5,81,5,3,Male
470,R_1GVsPsTHIdzcAxe,AI01,1,4,4.029,1,1,1,5,81,5,3,Male
471,R_1GVsPsTHIdzcAxe,AI02,1,4,3.306,1,1,1,5,81,5,3,Male
472,R_1GVsPsTHIdzcAxe,AI03,1,4,4.0095,1,1,1,5,81,5,3,Male
473,R_1GVsPsTHIdzcAxe,AI04,1,4,2.593,1,1,1,5,81,5,3,Male
474,R_1GVsPsTHIdzcAxe,AI05,1,4,3.506,1,1,1,5,81,5,3,Male
475,R_1GVsPsTHIdzcAxe,AI06,1,4,4.1975,1,1,1,5,81,5,3,Male
476,R_1GVsPsTHIdzcAxe,AI07,1,4,10.182,1,1,1,5,81,5,3,Male
477,R_1GVsPsTHIdzcAxe,AI08,1,1,3.8145,1,1,1,5,81,5,3,Male
478,R_1GVsPsTHIdzcAxe,AI09,1,5,6.5835,1,1,1,5,81,5,3,Male
479,R_1GVsPsTHIdzcAxe,AI10,1,5,3.839,1,1,1,5,81,5,3,Male
480,R_BrCdJmEJnIWAhB7,Hum01,0,1,5.2965,0,1,4,5,40,3,2,Female
481,R_BrCdJmEJnIWAhB7,Hum02,0,1,10.732,0,1,4,5,40,3,2,Female
482,R_BrCdJmEJnIWAhB7,Hum03,0,1,5.109,0,1,4,5,40,3,2,Female
483,R_BrCdJmEJnIWAhB7,Hum04,0,1,6.0,0,1,4,5,40,3,2,Female
484,R_BrCdJmEJnIWAhB7,Hum05,0,1,5.5365,0,1,4,5,40,3,2,Female
485,R_BrCdJmEJnIWAhB7,Hum06,0,1,7.3155,0,1,4,5,40,3,2,Female
486,R_BrCdJmEJnIWAhB7,Hum07,0,1,4.4225,0,1,4,5,40,3,2,Female
487,R_BrCdJmEJnIWAhB7,Hum08,0,3,6.9795,0,1,4,5,40,3,2,Female
488,R_BrCdJmEJnIWAhB7,Hum09,0,1,5.3685,0,1,4,5,40,3,2,Female
489,R_BrCdJmEJnIWAhB7,Hum10,0,4,10.53,0,1,4,5,40,3,2,Female
490,R_BrCdJmEJnIWAhB7,AI01,1,1,5.5735,0,1,4,5,40,3,2,Female
491,R_BrCdJmEJnIWAhB7,AI02,1,3,4.977,0,1,4,5,40,3,2,Female
492,R_BrCdJmEJnIWAhB7,AI03,1,1,4.828,0,1,4,5,40,3,2,Female
493,R_BrCdJmEJnIWAhB7,AI04,1,1,11.349,0,1,4,5,40,3,2,Female
494,R_BrCdJmEJnIWAhB7,AI05,1,1,5.4395,0,1,4,5,40,3,2,Female
495,R_BrCdJmEJnIWAhB7,AI06,1,1,5.8185,0,1,4,5,40,3,2,Female
496,R_BrCdJmEJnIWAhB7,AI07,1,1,5.5515,0,1,4,5,40,3,2,Female
497,R_BrCdJmEJnIWAhB7,AI08,1,1,7.1705,0,1,4,5,40,3,2,Female
498,R_BrCdJmEJnIWAhB7,AI09,1,1,5.6495,0,1,4,5,40,3,2,Female
499,R_BrCdJmEJnIWAhB7,AI10,1,3,5.849,0,1,4,5,40,3,2,Female
500,R_3oHFP4hU0Iox3Es,Hum01,0,1,5.5325,1,1,5,5,100,5,0,Female
501,R_3oHFP4hU0Iox3Es,Hum02,0,3,5.3505,2,1,5,5,100,5,0,Female
502,R_3oHFP4hU0Iox3Es,Hum03,0,3,2.3505,2,1,5,5,100,5,0,Female
503,R_3oHFP4hU0Iox3Es,Hum04,0,3,2.3005,2,1,5,5,100,5,0,Female
504,R_3oHFP4hU0Iox3Es,Hum05,0,3,3.485,2,1,5,5,100,5,0,Female
505,R_3oHFP4hU0Iox3Es,Hum06,0,4,5.9925,1,1,5,5,100,5,0,Female
506,R_3oHFP4hU0Iox3Es,Hum07,0,4,6.596,2,1,5,5,100,5,0,Female
507,R_3oHFP4hU0Iox3Es,Hum08,0,3,5.002,2,1,5,5,100,5,0,Female
508,R_3oHFP4hU0Iox3Es,Hum09,0,1,3.7475,2,1,5,5,100,5,0,Female
509,R_3oHFP4hU0Iox3Es,Hum10,0,3,2.28,2,1,5,5,100,5,0,Female
510,R_3oHFP4hU0Iox3Es,AI01,1,3,2.8,2,1,5,5,100,5,0,Female
511,R_3oHFP4hU0Iox3Es,AI02,1,5,5.05,1,1,5,5,100,5,0,Female
512,R_3oHFP4hU0Iox3Es,AI03,1,3,2.4415,2,1,5,5,100,5,0,Female
513,R_3oHFP4hU0Iox3Es,AI04,1,3,2.3005,2,1,5,5,100,5,0,Female
514,R_3oHFP4hU0Iox3Es,AI05,1,3,3.9785,2,1,5,5,100,5,0,Female
515,R_3oHFP4hU0Iox3Es,AI06,1,4,4.9,1,1,5,5,100,5,0,Female
516,R_3oHFP4hU0Iox3Es,AI07,1,3,3.5505,2,1,5,5,100,5,0,Female
517,R_3oHFP4hU0Iox3Es,AI08,1,1,5.198,1,1,5,5,100,5,0,Female
518,R_3oHFP4hU0Iox3Es,AI09,1,3,4.5235,2,1,5,5,100,5,0,Female
519,R_3oHFP4hU0Iox3Es,AI10,1,4,3.5365,1,1,5,5,100,5,0,Female
520,R_1IRRjEb4VX9DplT,Hum01,0,1,4.1505,0,0,3,3,0,1,0,Female
521,R_1IRRjEb4VX9DplT,Hum02,0,5,5.7445,0,0,3,3,0,1,0,Female
522,R_1IRRjEb4VX9DplT,Hum03,0,5,2.5795,0,0,3,3,0,1,0,Female
523,R_1IRRjEb4VX9DplT,Hum04,0,5,2.4505,0,0,3,3,0,1,0,Female
524,R_1IRRjEb4VX9DplT,Hum05,0,5,2.7515,0,0,3,3,0,1,0,Female
525,R_1IRRjEb4VX9DplT,Hum06,0,5,3.335,0,0,3,3,0,1,0,Female
526,R_1IRRjEb4VX9DplT,Hum07,0,1,5.9505,0,0,3,3,0,1,0,Female
527,R_1IRRjEb4VX9DplT,Hum08,0,1,5.1375,0,0,3,3,0,1,0,Female
528,R_1IRRjEb4VX9DplT,Hum09,0,5,6.3935,0,0,3,3,0,1,0,Female
529,R_1IRRjEb4VX9DplT,Hum10,0,1,5.6505,0,0,3,3,0,1,0,Female
530,R_1IRRjEb4VX9DplT,AI01,1,5,3.337,0,0,3,3,0,1,0,Female
531,R_1IRRjEb4VX9DplT,AI02,1,5,2.4455,0,0,3,3,0,1,0,Female
532,R_1IRRjEb4VX9DplT,AI03,1,5,3.6305,0,0,3,3,0,1,0,Female
533,R_1IRRjEb4VX9DplT,AI04,1,1,3.3385,0,0,3,3,0,1,0,Female
534,R_1IRRjEb4VX9DplT,AI05,1,1,4.432,0,0,3,3,0,1,0,Female
535,R_1IRRjEb4VX9DplT,AI06,1,5,2.6505,0,0,3,3,0,1,0,Female
536,R_1IRRjEb4VX9DplT,AI07,1,1,3.0785,0,0,3,3,0,1,0,Female
537,R_1IRRjEb4VX9DplT,AI08,1,5,3.7875,0,0,3,3,0,1,0,Female
538,R_1IRRjEb4VX9DplT,AI09,1,5,3.1995,0,0,3,3,0,1,0,Female
539,R_1IRRjEb4VX9DplT,AI10,1,1,3.944,0,0,3,3,0,1,0,Female
540,R_SVipI6F5JVFUuHL,Hum01,0,1,6.269,0,1,4,4,67,4,1,Female
541,R_SVipI6F5JVFUuHL,Hum02,0,2,19.1395,0,1,4,4,67,4,1,Female
542,R_SVipI6F5JVFUuHL,Hum03,0,1,6.742,0,1,4,4,67,4,1,Female
543,R_SVipI6F5JVFUuHL,Hum04,0,3,5.566,0,1,4,4,67,4,1,Female
544,R_SVipI6F5JVFUuHL,Hum05,0,1,4.469,0,1,4,4,67,4,1,Female
545,R_SVipI6F5JVFUuHL,Hum06,0,3,4.376,0,1,4,4,67,4,1,Female
546,R_SVipI6F5JVFUuHL,Hum07,0,2,6.2165,0,1,4,4,67,4,1,Female
547,R_SVipI6F5JVFUuHL,Hum08,0,4,6.176,0,1,4,4,67,4,1,Female
548,R_SVipI6F5JVFUuHL,Hum09,0,1,4.667,0,1,4,4,67,4,1,Female
549,R_SVipI6F5JVFUuHL,Hum10,0,2,10.7535,0,1,4,4,67,4,1,Female
550,R_SVipI6F5JVFUuHL,AI01,1,3,5.0615,0,1,4,4,67,4,1,Female
551,R_SVipI6F5JVFUuHL,AI02,1,3,4.693,0,1,4,4,67,4,1,Female
552,R_SVipI6F5JVFUuHL,AI03,1,2,6.544,0,1,4,4,67,4,1,Female
553,R_SVipI6F5JVFUuHL,AI04,1,2,6.212,0,1,4,4,67,4,1,Female
554,R_SVipI6F5JVFUuHL,AI05,1,2,10.608,0,1,4,4,67,4,1,Female
555,R_SVipI6F5JVFUuHL,AI06,1,2,4.068,0,1,4,4,67,4,1,Female
556,R_SVipI6F5JVFUuHL,AI07,1,1,10.062,0,1,4,4,67,4,1,Female
557,R_SVipI6F5JVFUuHL,AI08,1,1,5.198,0,1,4,4,67,4,1,Female
