,ResponseId,Statement,fake_news_generation_source,PerceivedVeracity,Time_to_respond,WillingnessToShare,VaccinationStatus,SocialOrientation,EconomicOrientation,PoliticalOrientation,Concern,NewsConsumption,CRT,Age,Gender,Religiosity,Income,Fluency,EducationYears,Ethnicity,StatementSequence,EthnicityBinary,GenderBinary,fall_for_fake_news,statement_source
185,R_xm7Loh73reyVDJD,Hum06,0,0,3.2705,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,19,1,1,0,1
186,R_xm7Loh73reyVDJD,Hum07,0,0,2.7915,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,11,1,1,0,2
187,R_xm7Loh73reyVDJD,Hum08,0,2,3.76,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,18,1,1,1,2
188,R_xm7Loh73reyVDJD,Hum09,0,0,2.8815,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,17,1,1,0,2
189,R_xm7Loh73reyVDJD,Hum10,0,0,4.008,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,3,1,1,0,2
190,R_xm7Loh73reyVDJD,AI01,1,0,2.3835,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,15,1,1,0,3
191,R_xm7Loh73reyVDJD,AI02,1,0,3.1355,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,10,1,1,0,3
192,R_xm7Loh73reyVDJD,AI03,1,0,3.005,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,12,1,1,0,3
193,R_xm7Loh73reyVDJD,AI04,1,0,2.397,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,2,1,1,0,3
194,R_xm7Loh73reyVDJD,AI05,1,0,2.9355,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,13,1,1,0,3
195,R_xm7Loh73reyVDJD,AI06,1,0,2.869,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,8,1,1,0,3
196,R_xm7Loh73reyVDJD,AI07,1,0,2.998,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,7,1,1,0,3
197,R_xm7Loh73reyVDJD,AI08,1,0,3.1265,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,0,1,1,0,3
198,R_xm7Loh73reyVDJD,AI09,1,0,2.8135,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,9,1,1,0,3
199,R_xm7Loh73reyVDJD,AI10,1,0,2.8595,0,1,0,0,0,92,4,2,40,Female,1,1,0,16,0,16,1,1,0,3
200,R_1dbLiYEi15Oz7kA,Hum01,0,2,7.1665,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,18,1,1,1,0
201,R_1dbLiYEi15Oz7kA,Hum02,0,0,12.8925,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,2,1,1,0,0
202,R_1dbLiYEi15Oz7kA,Hum03,0,2,9.089,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,1,1,1,1,0
203,R_1dbLiYEi15Oz7kA,Hum04,0,2,3.826,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,12,1,1,1,0
204,R_1dbLiYEi15Oz7kA,Hum05,0,2,4.3205,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,7,1,1,1,1
205,R_1dbLiYEi15Oz7kA,Hum06,0,1,10.4425,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,5,1,1,0,1
206,R_1dbLiYEi15Oz7kA,Hum07,0,2,10.5505,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,14,1,1,1,2
207,R_1dbLiYEi15Oz7kA,Hum08,0,2,6.4,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,6,1,1,1,2
208,R_1dbLiYEi15Oz7kA,Hum09,0,0,8.886,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,0,1,1,0,2
209,R_1dbLiYEi15Oz7kA,Hum10,0,1,6.845,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,4,1,1,0,2
210,R_1dbLiYEi15Oz7kA,AI01,1,2,4.272,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,9,1,1,1,3
211,R_1dbLiYEi15Oz7kA,AI02,1,2,4.3995,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,15,1,1,1,3
212,R_1dbLiYEi15Oz7kA,AI03,1,1,4.8005,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,13,1,1,0,3
213,R_1dbLiYEi15Oz7kA,AI04,1,0,4.717,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,3,1,1,0,3
214,R_1dbLiYEi15Oz7kA,AI05,1,0,7.6395,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,8,1,1,0,3
215,R_1dbLiYEi15Oz7kA,AI06,1,2,3.5805,-1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,10,1,1,1,3
216,R_1dbLiYEi15Oz7kA,AI07,1,2,6.539,1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,19,1,1,1,3
217,R_1dbLiYEi15Oz7kA,AI08,1,0,7.923,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,11,1,1,0,3
218,R_1dbLiYEi15Oz7kA,AI09,1,0,4.6665,0,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,16,1,1,0,3
219,R_1dbLiYEi15Oz7kA,AI10,1,3,5.4705,1,1,4,4,2,100,3,1,63,Female,0,1,0,11,0,17,1,1,1,3
220,R_1EhqmosDYEXTmT9,Hum01,0,0,3.108,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,2,1,1,0,0
221,R_1EhqmosDYEXTmT9,Hum02,0,0,3.849,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,9,1,1,0,0
222,R_1EhqmosDYEXTmT9,Hum03,0,0,2.408,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,19,1,1,0,0
223,R_1EhqmosDYEXTmT9,Hum04,0,0,2.4525,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,6,1,1,0,0
224,R_1EhqmosDYEXTmT9,Hum05,0,0,2.486,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,13,1,1,0,1
225,R_1EhqmosDYEXTmT9,Hum06,0,0,2.693,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,11,1,1,0,1
226,R_1EhqmosDYEXTmT9,Hum07,0,0,2.404,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,15,1,1,0,2
227,R_1EhqmosDYEXTmT9,Hum08,0,1,7.1775,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,0,1,1,0,2
228,R_1EhqmosDYEXTmT9,Hum09,0,0,2.3205,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,14,1,1,0,2
229,R_1EhqmosDYEXTmT9,Hum10,0,3,4.1005,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,17,1,1,1,2
230,R_1EhqmosDYEXTmT9,AI01,1,0,2.8525,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,12,1,1,0,3
231,R_1EhqmosDYEXTmT9,AI02,1,0,3.3435,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,16,1,1,0,3
232,R_1EhqmosDYEXTmT9,AI03,1,0,2.4515,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,8,1,1,0,3
233,R_1EhqmosDYEXTmT9,AI04,1,0,2.8495,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,4,1,1,0,3
234,R_1EhqmosDYEXTmT9,AI05,1,0,2.7225,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,5,1,1,0,3
235,R_1EhqmosDYEXTmT9,AI06,1,0,2.751,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,1,1,1,0,3
236,R_1EhqmosDYEXTmT9,AI07,1,0,4.094,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,10,1,1,0,3
237,R_1EhqmosDYEXTmT9,AI08,1,0,3.2545,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,3,1,1,0,3
238,R_1EhqmosDYEXTmT9,AI09,1,0,2.3955,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,7,1,1,0,3
239,R_1EhqmosDYEXTmT9,AI10,1,2,3.6045,0,1,0,2,0,30,4,3,73,Female,0,1,0,12,0,18,1,1,1,3
240,R_1DXYTcIouuhUL1x,Hum01,0,1,12.4645,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,0,1,1,0,0
241,R_1DXYTcIouuhUL1x,Hum02,0,2,8.8335,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,7,1,1,1,0
242,R_1DXYTcIouuhUL1x,Hum03,0,1,6.2175,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,3,1,1,0,0
243,R_1DXYTcIouuhUL1x,Hum04,0,2,6.026,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,15,1,1,1,0
244,R_1DXYTcIouuhUL1x,Hum05,0,0,4.7025,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,2,1,1,0,1
245,R_1DXYTcIouuhUL1x,Hum06,0,0,4.7005,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,19,1,1,0,1
246,R_1DXYTcIouuhUL1x,Hum07,0,1,10.1785,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,16,1,1,0,2
247,R_1DXYTcIouuhUL1x,Hum08,0,3,4.6325,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,17,1,1,1,2
248,R_1DXYTcIouuhUL1x,Hum09,0,0,5.0025,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,6,1,1,0,2
249,R_1DXYTcIouuhUL1x,Hum10,0,3,6.8735,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,11,1,1,1,2
250,R_1DXYTcIouuhUL1x,AI01,1,0,7.4995,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,1,1,1,0,3
251,R_1DXYTcIouuhUL1x,AI02,1,2,6.8275,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,8,1,1,1,3
252,R_1DXYTcIouuhUL1x,AI03,1,1,4.966,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,10,1,1,0,3
253,R_1DXYTcIouuhUL1x,AI04,1,1,7.224,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,12,1,1,0,3
254,R_1DXYTcIouuhUL1x,AI05,1,0,5.9985,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,4,1,1,0,3
255,R_1DXYTcIouuhUL1x,AI06,1,2,4.929,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,9,1,1,1,3
256,R_1DXYTcIouuhUL1x,AI07,1,2,4.619,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,13,1,1,1,3
257,R_1DXYTcIouuhUL1x,AI08,1,0,8.052,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,18,1,1,0,3
258,R_1DXYTcIouuhUL1x,AI09,1,0,5.8345,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,5,1,1,0,3
259,R_1DXYTcIouuhUL1x,AI10,1,2,5.071,0,1,2,2,1,68,4,2,75,Female,0,1,0,12,0,14,1,1,1,3
260,R_2SDBJ7JB2VxRakt,Hum01,0,1,6.145,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,10,1,1,0,0
261,R_2SDBJ7JB2VxRakt,Hum02,0,1,11.579,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,0,1,1,0,0
262,R_2SDBJ7JB2VxRakt,Hum03,0,1,5.115,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,12,1,1,0,0
263,R_2SDBJ7JB2VxRakt,Hum04,0,2,4.6555,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,13,1,1,1,0
264,R_2SDBJ7JB2VxRakt,Hum05,0,0,3.1745,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,11,1,1,0,1
265,R_2SDBJ7JB2VxRakt,Hum06,0,0,6.3475,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,7,1,1,0,1
266,R_2SDBJ7JB2VxRakt,Hum07,0,0,16.1425,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,18,1,1,0,2
267,R_2SDBJ7JB2VxRakt,Hum08,0,2,4.5715,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,17,1,1,1,2
268,R_2SDBJ7JB2VxRakt,Hum09,0,1,6.493,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,15,1,1,0,2
269,R_2SDBJ7JB2VxRakt,Hum10,0,2,8.183,-1,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,8,1,1,1,2
270,R_2SDBJ7JB2VxRakt,AI01,1,0,3.3525,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,6,1,1,0,3
271,R_2SDBJ7JB2VxRakt,AI02,1,1,4.8605,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,5,1,1,0,3
272,R_2SDBJ7JB2VxRakt,AI03,1,0,2.999,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,9,1,1,0,3
273,R_2SDBJ7JB2VxRakt,AI04,1,1,4.9555,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,1,1,1,0,3
274,R_2SDBJ7JB2VxRakt,AI05,1,0,3.2165,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,19,1,1,0,3
275,R_2SDBJ7JB2VxRakt,AI06,1,0,12.7505,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,16,1,1,0,3
276,R_2SDBJ7JB2VxRakt,AI07,1,0,25.969,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,14,1,1,0,3
277,R_2SDBJ7JB2VxRakt,AI08,1,0,5.333,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,4,1,1,0,3
278,R_2SDBJ7JB2VxRakt,AI09,1,0,3.3715,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,2,1,1,0,3
279,R_2SDBJ7JB2VxRakt,AI10,1,2,5.214,0,1,0,1,0,80,3,6,57,Female,1,0,0,17,0,3,1,1,1,3
280,R_1DJ7oTPp9xHpQVd,Hum01,0,2,3.6,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,16,1,1,1,0
281,R_1DJ7oTPp9xHpQVd,Hum02,0,2,5.6505,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,14,1,1,1,0
282,R_1DJ7oTPp9xHpQVd,Hum03,0,2,5.05,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,4,1,1,1,0
283,R_1DJ7oTPp9xHpQVd,Hum04,0,2,4.6,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,7,1,1,1,0
284,R_1DJ7oTPp9xHpQVd,Hum05,0,2,4.55,0,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,12,1,1,1,1
285,R_1DJ7oTPp9xHpQVd,Hum06,0,2,4.251,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,8,1,1,1,1
286,R_1DJ7oTPp9xHpQVd,Hum07,0,2,5.8505,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,1,1,1,1,2
287,R_1DJ7oTPp9xHpQVd,Hum08,0,3,5.901,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,3,1,1,1,2
288,R_1DJ7oTPp9xHpQVd,Hum09,0,2,3.573,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,9,1,1,1,2
289,R_1DJ7oTPp9xHpQVd,Hum10,0,2,6.527,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,17,1,1,1,2
290,R_1DJ7oTPp9xHpQVd,AI01,1,2,3.7355,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,13,1,1,1,3
291,R_1DJ7oTPp9xHpQVd,AI02,1,2,5.701,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,0,1,1,1,3
292,R_1DJ7oTPp9xHpQVd,AI03,1,0,4.8155,0,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,2,1,1,0,3
293,R_1DJ7oTPp9xHpQVd,AI04,1,4,4.2505,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,10,1,1,1,3
294,R_1DJ7oTPp9xHpQVd,AI05,1,2,4.603,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,18,1,1,1,3
295,R_1DJ7oTPp9xHpQVd,AI06,1,2,2.8,1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,19,1,1,1,3
296,R_1DJ7oTPp9xHpQVd,AI07,1,4,3.3505,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,15,1,1,1,3
297,R_1DJ7oTPp9xHpQVd,AI08,1,0,4.35,0,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,5,1,1,0,3
298,R_1DJ7oTPp9xHpQVd,AI09,1,2,5.054,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,6,1,1,1,3
299,R_1DJ7oTPp9xHpQVd,AI10,1,2,4.3505,-1,0,2,2,3,0,1,0,39,Female,1,1,0,14,0,11,1,1,1,3
300,R_1BV0ZMtcPOVuKK6,Hum01,0,0,3.7445,0,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,14,1,1,0,0
301,R_1BV0ZMtcPOVuKK6,Hum02,0,4,7.97,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,11,1,1,1,0
302,R_1BV0ZMtcPOVuKK6,Hum03,0,0,4.799,0,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,18,1,1,0,0
303,R_1BV0ZMtcPOVuKK6,Hum04,0,4,3.5045,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,17,1,1,1,0
304,R_1BV0ZMtcPOVuKK6,Hum05,0,0,8.349,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,5,1,1,0,1
305,R_1BV0ZMtcPOVuKK6,Hum06,0,0,5.761,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,4,1,1,0,1
306,R_1BV0ZMtcPOVuKK6,Hum07,0,4,4.342,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,16,1,1,1,2
307,R_1BV0ZMtcPOVuKK6,Hum08,0,0,4.631,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,7,1,1,0,2
308,R_1BV0ZMtcPOVuKK6,Hum09,0,0,7.5445,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,6,1,1,0,2
309,R_1BV0ZMtcPOVuKK6,Hum10,0,4,7.4725,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,8,1,1,1,2
310,R_1BV0ZMtcPOVuKK6,AI01,1,0,2.5215,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,3,1,1,0,3
311,R_1BV0ZMtcPOVuKK6,AI02,1,4,5.912,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,0,1,1,1,3
312,R_1BV0ZMtcPOVuKK6,AI03,1,0,8.6165,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,9,1,1,0,3
313,R_1BV0ZMtcPOVuKK6,AI04,1,0,3.994,0,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,13,1,1,0,3
314,R_1BV0ZMtcPOVuKK6,AI05,1,0,4.942,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,1,1,1,0,3
315,R_1BV0ZMtcPOVuKK6,AI06,1,0,3.0215,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,10,1,1,0,3
316,R_1BV0ZMtcPOVuKK6,AI07,1,0,2.7035,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,2,1,1,0,3
317,R_1BV0ZMtcPOVuKK6,AI08,1,0,13.4625,0,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,19,1,1,0,3
318,R_1BV0ZMtcPOVuKK6,AI09,1,0,13.835,0,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,12,1,1,0,3
319,R_1BV0ZMtcPOVuKK6,AI10,1,4,5.534,1,1,0,0,0,100,4,3,35,Female,0,2,0,17,0,15,1,1,1,3
320,R_1GVsPsTHIdzcAxe,Hum01,0,0,9.598,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,12,1,0,0,0
321,R_1GVsPsTHIdzcAxe,Hum02,0,4,4.496,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,15,1,0,1,0
322,R_1GVsPsTHIdzcAxe,Hum03,0,2,2.826,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,2,1,0,1,0
323,R_1GVsPsTHIdzcAxe,Hum04,0,4,20.3865,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,8,1,0,1,0
324,R_1GVsPsTHIdzcAxe,Hum05,0,1,3.3075,0,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,7,1,0,0,1
325,R_1GVsPsTHIdzcAxe,Hum06,0,3,4.9595,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,14,1,0,1,1
326,R_1GVsPsTHIdzcAxe,Hum07,0,0,6.6155,0,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,13,1,0,0,2
327,R_1GVsPsTHIdzcAxe,Hum08,0,0,12.147,0,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,0,1,0,0,2
328,R_1GVsPsTHIdzcAxe,Hum09,0,0,7.182,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,3,1,0,0,2
329,R_1GVsPsTHIdzcAxe,Hum10,0,0,12.5355,0,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,1,1,0,0,2
330,R_1GVsPsTHIdzcAxe,AI01,1,3,4.029,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,5,1,0,1,3
331,R_1GVsPsTHIdzcAxe,AI02,1,3,3.306,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,6,1,0,1,3
332,R_1GVsPsTHIdzcAxe,AI03,1,3,4.0095,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,4,1,0,1,3
333,R_1GVsPsTHIdzcAxe,AI04,1,3,2.593,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,18,1,0,1,3
334,R_1GVsPsTHIdzcAxe,AI05,1,3,3.506,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,9,1,0,1,3
335,R_1GVsPsTHIdzcAxe,AI06,1,3,4.1975,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,10,1,0,1,3
336,R_1GVsPsTHIdzcAxe,AI07,1,3,10.182,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,11,1,0,1,3
337,R_1GVsPsTHIdzcAxe,AI08,1,0,3.8145,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,17,1,0,0,3
338,R_1GVsPsTHIdzcAxe,AI09,1,4,6.5835,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,16,1,0,1,3
339,R_1GVsPsTHIdzcAxe,AI10,1,4,3.839,1,1,0,4,2,81,4,3,36,Male,0,2,0,10,0,19,1,0,1,3
340,R_BrCdJmEJnIWAhB7,Hum01,0,0,5.2965,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,18,1,1,0,0
341,R_BrCdJmEJnIWAhB7,Hum02,0,0,10.732,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,12,1,1,0,0
342,R_BrCdJmEJnIWAhB7,Hum03,0,0,5.109,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,8,1,1,0,0
343,R_BrCdJmEJnIWAhB7,Hum04,0,0,6.0,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,9,1,1,0,0
344,R_BrCdJmEJnIWAhB7,Hum05,0,0,5.5365,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,10,1,1,0,1
345,R_BrCdJmEJnIWAhB7,Hum06,0,0,7.3155,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,4,1,1,0,1
346,R_BrCdJmEJnIWAhB7,Hum07,0,0,4.4225,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,16,1,1,0,2
347,R_BrCdJmEJnIWAhB7,Hum08,0,2,6.9795,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,6,1,1,1,2
348,R_BrCdJmEJnIWAhB7,Hum09,0,0,5.3685,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,2,1,1,0,2
349,R_BrCdJmEJnIWAhB7,Hum10,0,3,10.53,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,15,1,1,1,2
350,R_BrCdJmEJnIWAhB7,AI01,1,0,5.5735,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,11,1,1,0,3
351,R_BrCdJmEJnIWAhB7,AI02,1,2,4.977,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,17,1,1,1,3
352,R_BrCdJmEJnIWAhB7,AI03,1,0,4.828,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,13,1,1,0,3
353,R_BrCdJmEJnIWAhB7,AI04,1,0,11.349,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,0,1,1,0,3
354,R_BrCdJmEJnIWAhB7,AI05,1,0,5.4395,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,3,1,1,0,3
355,R_BrCdJmEJnIWAhB7,AI06,1,0,5.8185,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,1,1,1,0,3
356,R_BrCdJmEJnIWAhB7,AI07,1,0,5.5515,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,14,1,1,0,3
357,R_BrCdJmEJnIWAhB7,AI08,1,0,7.1705,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,7,1,1,0,3
358,R_BrCdJmEJnIWAhB7,AI09,1,0,5.6495,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,19,1,1,0,3
359,R_BrCdJmEJnIWAhB7,AI10,1,2,5.849,0,1,3,4,2,40,2,2,79,Female,0,1,0,13,0,5,1,1,1,3
360,R_1IRRjEb4VX9DplT,Hum01,0,0,4.1505,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,8,1,1,0,0
361,R_1IRRjEb4VX9DplT,Hum02,0,4,5.7445,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,12,1,1,1,0
362,R_1IRRjEb4VX9DplT,Hum03,0,4,2.5795,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,7,1,1,1,0
363,R_1IRRjEb4VX9DplT,Hum04,0,4,2.4505,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,10,1,1,1,0
364,R_1IRRjEb4VX9DplT,Hum05,0,4,2.7515,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,13,1,1,1,1
365,R_1IRRjEb4VX9DplT,Hum06,0,4,3.335,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,17,1,1,1,1
366,R_1IRRjEb4VX9DplT,Hum07,0,0,5.9505,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,18,1,1,0,2
367,R_1IRRjEb4VX9DplT,Hum08,0,0,5.1375,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,9,1,1,0,2
368,R_1IRRjEb4VX9DplT,Hum09,0,4,6.3935,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,6,1,1,1,2
369,R_1IRRjEb4VX9DplT,Hum10,0,0,5.6505,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,19,1,1,0,2
370,R_1IRRjEb4VX9DplT,AI01,1,4,3.337,0,0,2,2,1,0,0,0,45,Female,1,1,0,15,0,11,1,1,1,3
